"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090659","GO:0090659","walking behavior","3/1947","34/21069",0.619872992407869,0.797828934530672,0.563556295843338,"AGTPBP1/NPC1/ARRB2",3
"GO:0099022","GO:0099022","vesicle tethering","3/1947","34/21069",0.619872992407869,0.797828934530672,0.563556295843338,"TRAPPC10/TRAPPC5/TRAPPC6B",3
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","3/1947","34/21069",0.619872992407869,0.797828934530672,0.563556295843338,"PTK2B/PTEN/RELN",3
"GO:0001914","GO:0001914","regulation of T cell mediated cytotoxicity","9/1947","103/21069",0.619989477125253,0.797828934530672,0.563556295843338,"FCGR2B/PVR/CEACAM1/PTPRC/IL12RB1/LILRB1/NCKAP1L/CYRIB/AGER",9
"GO:0000050","GO:0000050","urea cycle","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ARG1",1
"GO:0000183","GO:0000183","rDNA heterochromatin formation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"BAZ2A",1
"GO:0002084","GO:0002084","protein depalmitoylation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ABHD17C",1
"GO:0002669","GO:0002669","positive regulation of T cell anergy","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LILRB4",1
"GO:0002692","GO:0002692","negative regulation of cellular extravasation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PTGER4",1
"GO:0002913","GO:0002913","positive regulation of lymphocyte anergy","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LILRB4",1
"GO:0003093","GO:0003093","regulation of glomerular filtration","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"F2RL1",1
"GO:0003162","GO:0003162","atrioventricular node development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NOTCH1",1
"GO:0003183","GO:0003183","mitral valve morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NOTCH1",1
"GO:0003211","GO:0003211","cardiac ventricle formation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NOTCH1",1
"GO:0003253","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"EDN1",1
"GO:0003266","GO:0003266","regulation of secondary heart field cardioblast proliferation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NOTCH1",1
"GO:0006183","GO:0006183","GTP biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"IMPDH1",1
"GO:0006265","GO:0006265","DNA topological change","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TOP1",1
"GO:0006551","GO:0006551","leucine metabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"BCAT1",1
"GO:0006646","GO:0006646","phosphatidylethanolamine biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PISD",1
"GO:0006930","GO:0006930","substrate-dependent cell migration, cell extension","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SDCBP",1
"GO:0007084","GO:0007084","mitotic nuclear membrane reassembly","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"REEP4",1
"GO:0007191","GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"GNG2",1
"GO:0007500","GO:0007500","mesodermal cell fate determination","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"KLF4",1
"GO:0009396","GO:0009396","folic acid-containing compound biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"GCH1",1
"GO:0010998","GO:0010998","regulation of translational initiation by eIF2 alpha phosphorylation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PPP1R15B",1
"GO:0014848","GO:0014848","urinary tract smooth muscle contraction","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TBX3",1
"GO:0014866","GO:0014866","skeletal myofibril assembly","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"CFLAR",1
"GO:0015889","GO:0015889","cobalamin transport","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TCN1",1
"GO:0016185","GO:0016185","synaptic vesicle budding from presynaptic endocytic zone membrane","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PICALM",1
"GO:0016237","GO:0016237","lysosomal microautophagy","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ATG2A",1
"GO:0018242","GO:0018242","protein O-linked glycosylation via serine","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"GALNT2",1
"GO:0019614","GO:0019614","catechol-containing compound catabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SLC6A3",1
"GO:0021561","GO:0021561","facial nerve development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"EGR2",1
"GO:0021604","GO:0021604","cranial nerve structural organization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"EGR2",1
"GO:0021610","GO:0021610","facial nerve morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"EGR2",1
"GO:0030300","GO:0030300","regulation of intestinal cholesterol absorption","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LPCAT3",1
"GO:0030388","GO:0030388","fructose 1,6-bisphosphate metabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ALDOA",1
"GO:0030809","GO:0030809","negative regulation of nucleotide biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FLCN",1
"GO:0030953","GO:0030953","astral microtubule organization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LIMK2",1
"GO:0031118","GO:0031118","rRNA pseudouridine synthesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NOP10",1
"GO:0031125","GO:0031125","rRNA 3'-end processing","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ERI1",1
"GO:0031340","GO:0031340","positive regulation of vesicle fusion","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"DOC2B",1
"GO:0032070","GO:0032070","regulation of deoxyribonuclease activity","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PRKCD",1
"GO:0032261","GO:0032261","purine nucleotide salvage","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"AMPD2",1
"GO:0032275","GO:0032275","luteinizing hormone secretion","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TBX3",1
"GO:0032603","GO:0032603","fractalkine production","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TNF",1
"GO:0032644","GO:0032644","regulation of fractalkine production","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TNF",1
"GO:0032724","GO:0032724","positive regulation of fractalkine production","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TNF",1
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TMEM131L",1
"GO:0033131","GO:0033131","regulation of glucokinase activity","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MIDN",1
"GO:0033227","GO:0033227","dsRNA transport","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FLOT1",1
"GO:0033523","GO:0033523","histone H2B ubiquitination","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"WAC",1
"GO:0033572","GO:0033572","transferrin transport","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MCOLN1",1
"GO:0034397","GO:0034397","telomere localization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"UBE2B",1
"GO:0034651","GO:0034651","cortisol biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"BMP2",1
"GO:0035701","GO:0035701","hematopoietic stem cell migration","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PTPRC",1
"GO:0035733","GO:0035733","hepatic stellate cell activation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PDGFRB",1
"GO:0035768","GO:0035768","endothelial cell chemotaxis to fibroblast growth factor","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FGF2",1
"GO:0035878","GO:0035878","nail development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ITGA6",1
"GO:0035999","GO:0035999","tetrahydrofolate interconversion","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MTHFD2",1
"GO:0036093","GO:0036093","germ cell proliferation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SRC",1
"GO:0036109","GO:0036109","alpha-linolenic acid metabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ABCD1",1
"GO:0038007","GO:0038007","netrin-activated signaling pathway","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"UNC5A",1
"GO:0038171","GO:0038171","cannabinoid signaling pathway","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"CNR1",1
"GO:0042420","GO:0042420","dopamine catabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SLC6A3",1
"GO:0042424","GO:0042424","catecholamine catabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SLC6A3",1
"GO:0043321","GO:0043321","regulation of natural killer cell degranulation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LAMP1",1
"GO:0043323","GO:0043323","positive regulation of natural killer cell degranulation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LAMP1",1
"GO:0043587","GO:0043587","tongue morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"CYP26B1",1
"GO:0043653","GO:0043653","mitochondrial fragmentation involved in apoptotic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ATG3",1
"GO:0045792","GO:0045792","negative regulation of cell size","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PTEN",1
"GO:0048539","GO:0048539","bone marrow development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PTPRC",1
"GO:0048635","GO:0048635","negative regulation of muscle organ development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SOX15",1
"GO:0048865","GO:0048865","stem cell fate commitment","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"EDN1",1
"GO:0050689","GO:0050689","negative regulation of defense response to virus by host","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MICB",1
"GO:0051006","GO:0051006","positive regulation of lipoprotein lipase activity","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"ABHD5",1
"GO:0051342","GO:0051342","regulation of cyclic-nucleotide phosphodiesterase activity","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SLC39A14",1
"GO:0051409","GO:0051409","response to nitrosative stress","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"DUSP6",1
"GO:0051660","GO:0051660","establishment of centrosome localization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FHOD1",1
"GO:0060052","GO:0060052","neurofilament cytoskeleton organization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NDEL1",1
"GO:0060502","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MAP2K1",1
"GO:0060525","GO:0060525","prostate glandular acinus development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"NOTCH1",1
"GO:0060856","GO:0060856","establishment of blood-brain barrier","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"BPGM",1
"GO:0060926","GO:0060926","cardiac pacemaker cell development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TBX3",1
"GO:0061004","GO:0061004","pattern specification involved in kidney development","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"IRX2",1
"GO:0061626","GO:0061626","pharyngeal arch artery morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"EDN1",1
"GO:0070544","GO:0070544","histone H3-K36 demethylation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"KDM4B",1
"GO:0071073","GO:0071073","positive regulation of phospholipid biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"RAB38",1
"GO:0072048","GO:0072048","renal system pattern specification","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"IRX2",1
"GO:0072050","GO:0072050","S-shaped body morphogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PDGFRB",1
"GO:0090037","GO:0090037","positive regulation of protein kinase C signaling","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"VEGFA",1
"GO:0090129","GO:0090129","positive regulation of synapse maturation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"RELN",1
"GO:0090161","GO:0090161","Golgi ribbon formation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MYO18A",1
"GO:0090220","GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"UBE2B",1
"GO:0097113","GO:0097113","AMPA glutamate receptor clustering","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SLC7A11",1
"GO:0097187","GO:0097187","dentinogenesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TCIRG1",1
"GO:0097250","GO:0097250","mitochondrial respirasome assembly","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"RAB5IF",1
"GO:0097688","GO:0097688","glutamate receptor clustering","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SLC7A11",1
"GO:0098696","GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"RAP1A",1
"GO:0098779","GO:0098779","positive regulation of mitophagy in response to mitochondrial depolarization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PINK1",1
"GO:0098885","GO:0098885","modification of postsynaptic actin cytoskeleton","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"PFN1",1
"GO:0098937","GO:0098937","anterograde dendritic transport","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FLOT2",1
"GO:0099612","GO:0099612","protein localization to axon","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MAL",1
"GO:0101024","GO:0101024","mitotic nuclear membrane organization","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"REEP4",1
"GO:1900122","GO:1900122","positive regulation of receptor binding","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"MMP9",1
"GO:1900372","GO:1900372","negative regulation of purine nucleotide biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FLCN",1
"GO:1900454","GO:1900454","positive regulation of long-term synaptic depression","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LILRB2",1
"GO:1901750","GO:1901750","leukotriene D4 biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"GGT5",1
"GO:1901858","GO:1901858","regulation of mitochondrial DNA metabolic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FLCN",1
"GO:1902412","GO:1902412","regulation of mitotic cytokinesis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"AURKB",1
"GO:1902645","GO:1902645","tertiary alcohol biosynthetic process","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"BMP2",1
"GO:1903251","GO:1903251","multi-ciliated epithelial cell differentiation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"CEP63",1
"GO:1903748","GO:1903748","negative regulation of establishment of protein localization to mitochondrion","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"LRRK2",1
"GO:1905242","GO:1905242","response to 3,3',5-triiodo-L-thyronine","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TNF",1
"GO:1905603","GO:1905603","regulation of blood-brain barrier permeability","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"VEGFA",1
"GO:1905719","GO:1905719","protein localization to perinuclear region of cytoplasm","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"SQSTM1",1
"GO:2000439","GO:2000439","positive regulation of monocyte extravasation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"AGER",1
"GO:2000544","GO:2000544","regulation of endothelial cell chemotaxis to fibroblast growth factor","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"FGF2",1
"GO:2001200","GO:2001200","positive regulation of dendritic cell differentiation","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"AGER",1
"GO:2001272","GO:2001272","positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis","1/1947","10/21069",0.620860152608029,0.797828934530672,0.563556295843338,"TNF",1
"GO:0006611","GO:0006611","protein export from nucleus","6/1947","69/21069",0.623091103156286,0.800366354270284,0.565348633533242,"TGFB1/DUSP16/EGR2/IL1B/XPO6/SFN",6
"GO:0016073","GO:0016073","snRNA metabolic process","6/1947","69/21069",0.623091103156286,0.800366354270284,0.565348633533242,"INTS6/USB1/ELL/ZNF143/EXOSC4/NOP10",6
"GO:0019319","GO:0019319","hexose biosynthetic process","8/1947","92/21069",0.624541926953947,0.801061389380656,0.565839580145141,"DGAT2/EP300/PGK1/SLC39A14/SESN2/SDS/CRTC2/CHST15",8
"GO:0005978","GO:0005978","glycogen biosynthetic process","4/1947","46/21069",0.625300001896431,0.801061389380656,0.565839580145141,"GYG1/PPP1R3B/IRS2/PPP1R3G",4
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","4/1947","46/21069",0.625300001896431,0.801061389380656,0.565839580145141,"MAPRE1/CENPE/SPC25/AURKB",4
