Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090596,sensory organ morphogenesis,19_GO:0032502 developmental process,-2.4,9.7,4.9,30337,276,34,3,8.8,4.9,639|2779|5595,PRDM1|GNAT1|MAPK3,-0.97
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007611,learning or memory,19_GO:0032501 multicellular organismal process,-2.4,9.7,4.9,30337,277,34,3,8.8,4.9,5048|5590|10636,PAFAH1B1|PRKCZ|RGS14,-0.97
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-2.4,6.1,4.2,30337,581,34,4,12,5.5,639|4773|5590|6595,PRDM1|NFATC2|PRKCZ|SMARCA2,-0.95
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.4,9.2,4.7,30337,292,34,3,8.8,4.9,3315|5590|10636,HSPB1|PRKCZ|RGS14,-0.92
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-2.4,9.1,4.7,30337,295,34,3,8.8,4.9,4772|5595|6595,NFATC1|MAPK3|SMARCA2,-0.91
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-2.3,9,4.6,30337,298,34,3,8.8,4.9,3315|5590|5595,HSPB1|PRKCZ|MAPK3,-0.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-2.3,9,4.6,30337,299,34,3,8.8,4.9,2817|3339|6382,GPC1|HSPG2|SDC1,-0.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1474244,Extracellular matrix organization,,-2.3,8.9,4.6,30337,300,34,3,8.8,4.9,3339|5578|6382,HSPG2|PRKCA|SDC1,-0.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.3,5.8,4,30337,618,34,4,12,5.5,2779|5048|5590|10636,GNAT1|PAFAH1B1|PRKCZ|RGS14,-0.88
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.3,8.6,4.5,30337,313,34,3,8.8,4.9,3315|5590|10636,HSPB1|PRKCZ|RGS14,-0.86
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072001,renal system development,19_GO:0032502 developmental process,-2.3,8.5,4.5,30337,314,34,3,8.8,4.9,639|4774|6382,PRDM1|NFIA|SDC1,-0.86
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050890,cognition,19_GO:0032501 multicellular organismal process,-2.3,8.3,4.4,30337,321,34,3,8.8,4.9,5048|5590|10636,PAFAH1B1|PRKCZ|RGS14,-0.84
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.2,8.1,4.3,30337,332,34,3,8.8,4.9,4773|5590|6595,NFATC2|PRKCZ|SMARCA2,-0.81
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-2.2,8,4.3,30337,334,34,3,8.8,4.9,886|2862|29933,CCKAR|MLNR|GPR132,-0.81
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-2.2,8,4.3,30337,336,34,3,8.8,4.9,639|2779|4774,PRDM1|GNAT1|NFIA,-0.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-2.2,7.8,4.2,30337,344,34,3,8.8,4.9,3339|5578|9394,HSPG2|PRKCA|HS6ST1,-0.78
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-2.2,7.7,4.2,30337,347,34,3,8.8,4.9,4773|5595|6382,NFATC2|MAPK3|SDC1,-0.77
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000902,cell morphogenesis,19_GO:0032502 developmental process,-2.2,5.2,3.7,30337,687,34,4,12,5.5,886|4774|5048|5590,CCKAR|NFIA|PAFAH1B1|PRKCZ,-0.76
MyList_MCODE_ALL,GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-2.1,5.2,3.7,30337,690,34,4,12,5.5,3339|4035|5595|6382,HSPG2|LRP1|MAPK3|SDC1,-0.76
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-2.1,7.5,4.1,30337,357,34,3,8.8,4.9,3315|3339|5578,HSPB1|HSPG2|PRKCA,-0.75
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-2.1,5.1,3.7,30337,706,34,4,12,5.5,5048|5578|5590|5595,PAFAH1B1|PRKCA|PRKCZ|MAPK3,-0.74
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007281,germ cell development,19_GO:0022414 reproductive process,-2.1,7.3,4.1,30337,366,34,3,8.8,4.9,639|5048|6595,PRDM1|PAFAH1B1|SMARCA2,-0.73
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-2.1,7.3,4.1,30337,366,34,3,8.8,4.9,4773|5590|6595,NFATC2|PRKCZ|SMARCA2,-0.73
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.1,7.3,4.1,30337,366,34,3,8.8,4.9,3315|3339|5578,HSPB1|HSPG2|PRKCA,-0.73
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-2.1,7.3,4.1,30337,368,34,3,8.8,4.9,5595|6382|10636,MAPK3|SDC1|RGS14,-0.73
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-2.1,5,3.6,30337,719,34,4,12,5.5,639|2779|4774|5048,PRDM1|GNAT1|NFIA|PAFAH1B1,-0.72
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.1,4.9,3.6,30337,722,34,4,12,5.5,5048|5578|5590|5595,PAFAH1B1|PRKCA|PRKCZ|MAPK3,-0.71
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-2.1,7.1,4,30337,375,34,3,8.8,4.9,3315|5590|10636,HSPB1|PRKCZ|RGS14,-0.71
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-2.1,7.1,4,30337,376,34,3,8.8,4.9,3315|5590|10636,HSPB1|PRKCZ|RGS14,-0.71
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007420,brain development,19_GO:0032502 developmental process,-2.1,4.9,3.6,30337,731,34,4,12,5.5,886|3339|5048|26153,CCKAR|HSPG2|PAFAH1B1|KIF26A,-0.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.1,4.9,3.5,30337,734,34,4,12,5.5,2779|3315|4035|10636,GNAT1|HSPB1|LRP1|RGS14,-0.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-2.1,7,4,30337,382,34,3,8.8,4.9,639|2779|4774,PRDM1|GNAT1|NFIA,-0.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0032501 multicellular organismal process,-2,7,3.9,30337,385,34,3,8.8,4.9,4773|5590|6595,NFATC2|PRKCZ|SMARCA2,-0.69
MyList_MCODE_ALL,GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-2,6.9,3.9,30337,386,34,3,8.8,4.9,639|2779|4774,PRDM1|GNAT1|NFIA,-0.69
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-2,6.9,3.9,30337,389,34,3,8.8,4.9,639|5590|6595,PRDM1|PRKCZ|SMARCA2,-0.68
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-2,6.8,3.9,30337,392,34,3,8.8,4.9,639|2779|4774,PRDM1|GNAT1|NFIA,-0.68
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa00980,Metabolism of xenobiotics by cytochrome P450,,-8.5,1.9e+02,28,30337,79,8,4,50,18,218|1572|2052|119391,ALDH3A1|CYP2F1|EPHX1|GSTO2,-5.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-8.1,59,17,30337,324,8,5,62,17,1572|2052|11332|51084|84869,CYP2F1|EPHX1|ACOT7|CRYL1|CBR4,-5.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0019752,carboxylic acid metabolic process,19_GO:0008152 metabolic process,-8.1,29,13,30337,792,8,6,75,15,1572|2052|11332|51084|84869|119391,CYP2F1|EPHX1|ACOT7|CRYL1|CBR4|GSTO2,-5.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006805,xenobiotic metabolic process,19_GO:0050896 response to stimulus,-7.7,1.2e+02,22,30337,126,8,4,50,18,218|1572|2052|119391,ALDH3A1|CYP2F1|EPHX1|GSTO2,-5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-7.1,36,13,30337,521,8,5,62,17,1572|2052|11332|51084|84869,CYP2F1|EPHX1|ACOT7|CRYL1|CBR4,-4.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071466,cellular response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-7,79,18,30337,193,8,4,50,18,218|1572|2052|119391,ALDH3A1|CYP2F1|EPHX1|GSTO2,-4.4
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-211859,Biological oxidations,,-6.7,68,16,30337,222,8,4,50,18,218|1572|2052|119391,ALDH3A1|CYP2F1|EPHX1|GSTO2,-4.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-211945,Phase I - Functionalization of compounds,,-5.6,1.1e+02,18,30337,106,8,3,38,17,218|1572|2052,ALDH3A1|CYP2F1|EPHX1,-3.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0001676,long-chain fatty acid metabolic process,19_GO:0008152 metabolic process,-5.6,1e+02,18,30337,109,8,3,38,17,1572|2052|11332,CYP2F1|EPHX1|ACOT7,-3.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-5.6,35,12,30337,432,8,4,50,18,218|1572|2052|119391,ALDH3A1|CYP2F1|EPHX1|GSTO2,-3.4
MyList_SUB1_MCODE_1,WikiPathways,27,WP702,Metapathway biotransformation Phase I and II,,-4.9,62,13,30337,184,8,3,38,17,1572|2052|119391,CYP2F1|EPHX1|GSTO2,-2.9
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa05208,Chemical carcinogenesis - reactive oxygen species,,-4.7,50,12,30337,226,8,3,38,17,1572|2052|119391,CYP2F1|EPHX1|GSTO2,-2.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0009636,response to toxic substance,19_GO:0050896 response to stimulus,-4.5,46,12,30337,247,8,3,38,17,1572|2052|119391,CYP2F1|EPHX1|GSTO2,-2.6
MyList_SUB1_MCODE_2,Canonical Pathways,11,M113,PID NFAT 3PATHWAY,,-14,5.7e+02,53,30337,53,5,5,1e+02,18,4772|4773|5578|5590|5595,NFATC1|NFATC2|PRKCA|PRKCZ|MAPK3,-9.5
MyList_SUB1_MCODE_2,Canonical Pathways,11,M272,PID CD8 TCR DOWNSTREAM PATHWAY,,-10,3.7e+02,39,30337,65,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-6.5
MyList_SUB1_MCODE_2,WikiPathways,27,WP3888,VEGFA VEGFR2 signaling,,-9.2,70,19,30337,432,5,5,1e+02,18,4772|4773|5578|5590|5595,NFATC1|NFATC2|PRKCA|PRKCZ|MAPK3,-5.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04933,AGE-RAGE signaling pathway in diabetic complications,,-9.2,2.4e+02,31,30337,101,5,4,80,18,4772|5578|5590|5595,NFATC1|PRKCA|PRKCZ|MAPK3,-5.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity,,-8.7,1.8e+02,27,30337,135,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.6
MyList_SUB1_MCODE_2,WikiPathways,27,WP4666,Hepatitis B infection,,-8.5,1.6e+02,25,30337,151,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04921,Oxytocin signaling pathway,,-8.5,1.6e+02,25,30337,154,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05161,Hepatitis B,,-8.4,1.5e+02,24,30337,163,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,,-8.4,7.6e+02,48,30337,24,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-5.5
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04360,Axon guidance,,-8.2,1.3e+02,23,30337,184,5,4,80,18,4773|5578|5590|5595,NFATC2|PRKCA|PRKCZ|MAPK3,-5.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-7.9,1.1e+02,21,30337,213,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05417,Lipid and atherosclerosis,,-7.9,1.1e+02,21,30337,216,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05163,Human cytomegalovirus infection,,-7.8,1.1e+02,21,30337,226,5,4,80,18,4772|4773|5578|5595,NFATC1|NFATC2|PRKCA|MAPK3,-5.1
MyList_SUB1_MCODE_2,Canonical Pathways,11,M8626,SIG BCR SIGNALING PATHWAY,,-7.5,4e+02,34,30337,46,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4.8
MyList_SUB1_MCODE_2,WikiPathways,27,WP2795,Cardiac hypertrophic response,,-7.2,3.3e+02,31,30337,55,5,3,60,22,4773|5578|5595,NFATC2|PRKCA|MAPK3,-4.7
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04370,VEGF signaling pathway,,-7.1,3e+02,30,30337,60,5,3,60,22,4773|5578|5595,NFATC2|PRKCA|MAPK3,-4.6
MyList_SUB1_MCODE_2,WikiPathways,27,WP2324,AGE RAGE pathway,,-7,2.8e+02,29,30337,66,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-4.5
MyList_SUB1_MCODE_2,WikiPathways,27,WP69,T cell receptor signaling,,-6.8,2.4e+02,27,30337,75,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4.3
MyList_SUB1_MCODE_2,WikiPathways,27,WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,,-6.8,2.4e+02,27,30337,76,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-4.3
MyList_SUB1_MCODE_2,WikiPathways,27,WP2261,Glioblastoma signaling,,-6.7,2.2e+02,26,30337,82,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-4.3
MyList_SUB1_MCODE_2,WikiPathways,27,WP5094,Orexin receptor pathway,,-6.6,2.1e+02,25,30337,88,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-4.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,,-6.6,2e+02,25,30337,90,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04662,B cell receptor signaling pathway,,-6.6,2e+02,24,30337,91,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04658,Th1 and Th2 cell differentiation,,-6.6,2e+02,24,30337,92,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4.2
MyList_SUB1_MCODE_2,Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-6.4,1.7e+02,23,30337,105,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-4
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04625,C-type lectin receptor signaling pathway,,-6.4,1.7e+02,23,30337,105,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04659,Th17 cell differentiation,,-6.4,1.7e+02,22,30337,108,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-4
MyList_SUB1_MCODE_2,WikiPathways,27,WP428,Wnt signaling,,-6.3,1.6e+02,22,30337,114,5,3,60,22,4772|4773|5578,NFATC1|NFATC2|PRKCA,-3.9
MyList_SUB1_MCODE_2,WikiPathways,27,WP4787,Osteoblast differentiation and related diseases,,-6.2,1.5e+02,21,30337,119,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04071,Sphingolipid signaling pathway,,-6.2,1.5e+02,21,30337,122,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04660,T cell receptor signaling pathway,,-6.2,1.5e+02,21,30337,122,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04926,Relaxin signaling pathway,,-6.1,1.4e+02,20,30337,130,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.8
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,,-6.1,1.4e+02,20,30337,134,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.8
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05135,Yersinia infection,,-6,1.3e+02,20,30337,138,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.8
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04380,Osteoclast differentiation,,-6,1.3e+02,20,30337,142,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.7
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04148,Efferocytosis,,-5.9,1.2e+02,19,30337,156,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04218,Cellular senescence,,-5.9,1.2e+02,19,30337,157,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.6
MyList_SUB1_MCODE_2,WikiPathways,27,WP481,Insulin signaling,,-5.8,1.1e+02,18,30337,160,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04022,cGMP-PKG signaling pathway,,-5.8,1.1e+02,18,30337,166,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.6
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04310,Wnt signaling pathway,,-5.7,1e+02,18,30337,174,5,3,60,22,4772|4773|5578,NFATC1|NFATC2|PRKCA,-3.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0048518 positive regulation of biological process,-5.6,94,17,30337,194,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05167,Kaposi sarcoma-associated herpesvirus infection,,-5.6,93,17,30337,196,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04015,Rap1 signaling pathway,,-5.5,86,16,30337,212,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.3
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05166,Human T-cell leukemia virus 1 infection,,-5.4,82,16,30337,223,5,3,60,22,4772|4773|5595,NFATC1|NFATC2|MAPK3,-3.3
MyList_SUB1_MCODE_2,WikiPathways,27,WP382,MAPK signaling,,-5.3,74,15,30337,247,5,3,60,22,4772|5578|5595,NFATC1|PRKCA|MAPK3,-3.2
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-5.2,72,15,30337,254,5,3,60,22,4772|4773|5578,NFATC1|NFATC2|PRKCA,-3.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-76002,"Platelet activation, signaling and aggregation",,-5.2,69,14,30337,263,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-5.1,63,14,30337,288,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-3
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa04010,MAPK signaling pathway,,-5,61,13,30337,300,5,3,60,22,4772|5578|5595,NFATC1|PRKCA|MAPK3,-2.9
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-4.9,56,13,30337,326,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0048518 positive regulation of biological process,-4.5,39,11,30337,467,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-4.4,37,10,30337,489,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0018193,peptidyl-amino acid modification,19_GO:0008152 metabolic process,-4.3,35,10,30337,516,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.4
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-4.3,34,9.9,30337,534,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0016310,phosphorylation,19_GO:0008152 metabolic process,-4.2,33,9.8,30337,547,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.3
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-4.1,29,9.1,30337,622,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0032501 multicellular organismal process,-4,28,9,30337,639,5,3,60,22,4773|5578|5590,NFATC2|PRKCA|PRKCZ,-2.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-4,28,8.9,30337,661,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-3.9,26,8.6,30337,706,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-3.9,25,8.5,30337,722,5,3,60,22,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-2
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-2022928,HS-GAG biosynthesis,,-11,7.8e+02,56,30337,31,5,4,80,18,2817|3339|6382|9394,GPC1|HSPG2|SDC1|HS6ST1,-7.3
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-975634,Retinoid metabolism and transport,,-11,5.5e+02,47,30337,44,5,4,80,18,2817|3339|4035|6382,GPC1|HSPG2|LRP1|SDC1,-7
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-6806667,Metabolism of fat-soluble vitamins,,-11,5.1e+02,45,30337,48,5,4,80,18,2817|3339|4035|6382,GPC1|HSPG2|LRP1|SDC1,-6.9
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,,-10,4.3e+02,41,30337,57,5,4,80,18,2817|3339|6382|9394,GPC1|HSPG2|SDC1|HS6ST1,-6.7
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-2187338,Visual phototransduction,,-9.2,2.3e+02,30,30337,104,5,4,80,18,2817|3339|4035|6382,GPC1|HSPG2|LRP1|SDC1,-5.9
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-3656237,Defective EXT2 causes exostoses 2,,-9.1,1.3e+03,62,30337,14,5,3,60,22,2817|3339|6382,GPC1|HSPG2|SDC1,-5.9
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",,-9.1,1.3e+03,62,30337,14,5,3,60,22,2817|3339|6382,GPC1|HSPG2|SDC1,-5.9
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-1630316,Glycosaminoglycan metabolism,,-8.8,1.9e+02,28,30337,126,5,4,80,18,2817|3339|6382|9394,GPC1|HSPG2|SDC1|HS6ST1,-5.7
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9694614,Attachment and Entry,,-8.7,9.6e+02,54,30337,19,5,3,60,22,2817|3339|6382,GPC1|HSPG2|SDC1,-5.6
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,,-8.6,9.1e+02,52,30337,20,5,3,60,22,2817|3339|6382,GPC1|HSPG2|SDC1,-5.6
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",,-8.6,9.1e+02,52,30337,20,5,3,60,22,2817|3339|6382,GPC1|HSPG2|SDC1,-5.6
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-4420332,Defective B3GALT6 causes EDSP2 and SEMDJL1,,-8.6,9.1e+02,52,30337,20,5,3,60,22,2817|3339|6382,GPC1|HSPG2|SDC1,-5.6
